01;1005336;АРМО-ГРУПП;619191,63;233;58;13,796542;1839;619191,63;233;58;13,796542;1839
01;1005338;ГОЛЬФСТРИМ инжиниринг;9202,29;11;5;0,002256;105;9202,29;11;5;0,002256;105
01;1005588;ЕС-лизинг;170625,18;13;7;0,03297;60;170625,18;13;7;0,03297;60
01;1005595;АРТИ Фирма;4164706,74;1317;355;617,55215;10434;4164706,74;1317;355;617,55215;10434
01;1005597;А.М. ПК-Центр;47005,14;33;25;5,193207;737;47005,14;33;25;5,193207;737
01;1005621;РЕСТРКОМ;1345184,01;1282;328;96,644618;8336;1345184,01;1282;328;96,644618;8336
01;1005636;Лаборатория ВМ;32447,89;13;3;0,507982;31;32447,89;13;3;0,507982;31
01;1005659;Энвижн Специальные проекты;901000,01;3;2;0;3;901000,01;3;2;0;3
01;1005680;Эм Си Эн;1938,8;2;2;0,050264;13;1938,8;2;2;0,050264;13
01;1005682;Оберон;1282582,05;393;65;18,447771;14647;1282582,05;393;65;18,447771;14647
01;1005702;Эктив Телеком;6193958,72;346;48;68,726628;2218;6193958,72;346;48;68,726628;2218
01;1005729;NBZ Computers;1518296,58;1074;533;56,879205;5629;1518296,58;1074;533;56,879205;5629
01;1005812;Информац. Системы;20576,55;14;5;0,474141;35;20576,55;14;5;0,474141;35
01;1005813;АМТЕЛ-СЕРВИС;127246,51;23;9;12,005524;59;127246,51;23;9;12,005524;59
01;1005865;Ивн-Тринэт;362,5;1;1;0,037632;1;362,5;1;1;0,037632;1
01;1005875;СТСС;394289,07;367;205;23,881317;1273;394289,07;367;205;23,881317;1273
01;1005918;Ителон;409589,62;330;200;21,0603;1310;409589,62;330;200;21,0603;1310
01;1005971;Фуджитсу Технолоджи Солюшнз;1107087,6;181;72;53,368052;27125;1107087,6;181;72;53,368052;27125
01;1005985;Агентство Бизнес Коммуникаций;66264,46;67;13;18,45075;942;66264,46;67;13;18,45075;942
01;1006008;Системотехника;22502;4;1;0,116486;4;22502;4;1;0,116486;4
01;1006012;СОВТЕЛ;114861,87;85;24;6,726297;1090;114861,87;85;24;6,726297;1090
01;1006026;АБН;212393,21;275;65;42,219069;27765;212393,21;275;65;42,219069;27765
01;1006063;Диона Холдинг;1069079,98;66;9;25,584559;1015;1069079,98;66;9;25,584559;1015
01;1006064;Микроинформ;278992,16;17;15;0,017944;2351;278992,16;17;15;0,017944;2351
01;1006067;Телекомпро;3831,74;3;3;0,168435;7;3831,74;3;3;0,168435;7
01;1006168;ЛАИС;6731,5;7;7;0,304713;57;6731,5;7;7;0,304713;57
01;1006183;Модуль;2470693,76;199;69;84,611217;3345;2470693,76;199;69;84,611217;3345
